2020,全日本選手権,1,女子エイト,予選A組,10/08 08:30,1,仙台大学,01:41.47,03:25.73,05:14.75,06:59.81,5,→Final A
2020,全日本選手権,1,女子エイト,予選A組,10/08 08:30,2,日本体育大学,01:45.58,03:29.90,05:15.07,07:01.13,3,""
2020,全日本選手権,1,女子エイト,予選A組,10/08 08:30,3,立教大学,01:41.97,03:26.86,05:14.47,07:02.97,4,""
2020,全日本選手権,1,女子エイト,予選A組,10/08 08:30,4,明治大学,01:43.51,03:27.46,05:16.29,07:04.63,6,""
2020,全日本選手権,1,女子エイト,予選A組,10/08 08:30,5,慶應義塾大学,01:44.70,03:34.53,05:28.53,07:20.39,2,""
2020,全日本選手権,1,女子エイト,予選A組,10/08 08:30,0,"","","","","",1,""
2020,全日本選手権,2,女子エイト,予選B組,10/08 08:38,1,立命館大学,01:39.71,03:22.92,05:07.32,06:52.59,5,→Final A
2020,全日本選手権,2,女子エイト,予選B組,10/08 08:38,2,早稲田大学,01:38.64,03:21.96,05:09.93,06:57.96,2,""
2020,全日本選手権,2,女子エイト,予選B組,10/08 08:38,3,北陸電気工業,01:42.40,03:28.21,05:15.05,07:03.66,3,""
2020,全日本選手権,2,女子エイト,予選B組,10/08 08:38,4,一橋大学,01:44.25,03:29.91,05:19.25,07:10.66,4,""
2020,全日本選手権,2,女子エイト,予選B組,10/08 08:38,0,"","","","","",1,""
2020,全日本選手権,2,女子エイト,予選B組,10/08 08:38,0,"","","","","",6,""
2020,全日本選手権,3,男子エイト,予選A組,10/08 08:46,1,トヨタ紡織,01:25.64,02:55.78,04:27.74,05:59.00,4,→Semi-Final
2020,全日本選手権,3,男子エイト,予選A組,10/08 08:46,2,日本大学,01:27.45,02:58.87,04:31.40,06:01.52,3,""
2020,全日本選手権,3,男子エイト,予選A組,10/08 08:46,3,日本体育大学,01:31.13,03:03.20,04:39.84,06:14.78,2,""
2020,全日本選手権,3,男子エイト,予選A組,10/08 08:46,4,関西大学,01:30.14,03:08.82,04:50.14,06:26.37,5,""
2020,全日本選手権,3,男子エイト,予選A組,10/08 08:46,0,"","","","","",1,""
2020,全日本選手権,3,男子エイト,予選A組,10/08 08:46,0,"","","","","",6,""
2020,全日本選手権,4,男子エイト,予選B組,10/08 08:54,1,NTT東日本,01:25.26,02:52.58,04:20.40,05:46.51,3,→Semi-Final
2020,全日本選手権,4,男子エイト,予選B組,10/08 08:54,2,仙台大学,01:26.68,02:55.29,04:23.93,05:52.57,4,""
2020,全日本選手権,4,男子エイト,予選B組,10/08 08:54,3,明治安田生命,01:27.48,02:59.32,04:30.63,06:01.15,5,""
2020,全日本選手権,4,男子エイト,予選B組,10/08 08:54,4,中央大学,01:25.72,02:56.68,04:31.09,06:04.41,2,""
2020,全日本選手権,4,男子エイト,予選B組,10/08 08:54,0,"","","","","",1,""
2020,全日本選手権,4,男子エイト,予選B組,10/08 08:54,0,"","","","","",6,""
2020,全日本選手権,5,男子エイト,予選C組,10/08 09:02,1,東レ滋賀,01:26.37,02:56.20,04:28.22,05:58.36,4,→Semi-Final
2020,全日本選手権,5,男子エイト,予選C組,10/08 09:02,2,明治大学,01:25.21,02:54.96,04:27.76,06:01.16,3,""
2020,全日本選手権,5,男子エイト,予選C組,10/08 09:02,3,東京大学,01:28.57,02:58.20,04:30.45,06:02.64,2,""
2020,全日本選手権,5,男子エイト,予選C組,10/08 09:02,4,法政大学,01:30.60,03:06.94,04:50.60,06:29.02,5,""
2020,全日本選手権,5,男子エイト,予選C組,10/08 09:02,0,"","","","","",1,""
2020,全日本選手権,5,男子エイト,予選C組,10/08 09:02,0,"","","","","",6,""
2020,全日本選手権,6,男子エイト,予選D組,10/08 09:10,1,早稲田大学,01:26.01,02:57.01,04:30.65,06:04.37,2,→Semi-Final
2020,全日本選手権,6,男子エイト,予選D組,10/08 09:10,2,中部電力,01:27.42,02:59.91,04:34.89,06:08.06,4,""
2020,全日本選手権,6,男子エイト,予選D組,10/08 09:10,3,慶應義塾大学,01:31.25,03:03.02,04:36.96,06:09.02,5,""
2020,全日本選手権,6,男子エイト,予選D組,10/08 09:10,4,一橋大学,01:30.03,03:02.19,04:37.71,06:13.16,3,""
2020,全日本選手権,6,男子エイト,予選D組,10/08 09:10,0,"","","","","",1,""
2020,全日本選手権,6,男子エイト,予選D組,10/08 09:10,0,"","","","","",6,""
2020,全日本選手権,7,男子舵手つきフォア,予選A組,10/08 09:18,1,中央大学,01:33.74,03:15.30,05:00.69,06:45.69,5,→Semi-Final
2020,全日本選手権,7,男子舵手つきフォア,予選A組,10/08 09:18,2,日本大学,01:38.06,03:22.01,05:06.69,06:52.19,3,""
2020,全日本選手権,7,男子舵手つきフォア,予選A組,10/08 09:18,3,瀬田漕艇クラブ,01:40.28,03:23.73,05:09.93,06:53.44,4,""
2020,全日本選手権,7,男子舵手つきフォア,予選A組,10/08 09:18,4,一橋大学,01:40.51,03:23.52,05:09.25,06:53.95,2,""
2020,全日本選手権,7,男子舵手つきフォア,予選A組,10/08 09:18,0,"","","","","",1,""
2020,全日本選手権,7,男子舵手つきフォア,予選A組,10/08 09:18,0,"","","","","",6,""
2020,全日本選手権,8,男子舵手つきフォア,予選B組,10/08 09:26,1,早稲田大学,01:36.25,03:17.02,04:57.87,06:38.31,2,→Semi-Final
2020,全日本選手権,8,男子舵手つきフォア,予選B組,10/08 09:26,2,明治大学,01:39.94,03:19.40,05:01.56,06:40.43,3,""
2020,全日本選手権,8,男子舵手つきフォア,予選B組,10/08 09:26,3,関西電力,01:35.59,03:16.26,05:00.23,06:46.54,5,""
2020,全日本選手権,8,男子舵手つきフォア,予選B組,10/08 09:26,4,東京大学,01:43.61,03:32.98,05:26.10,07:12.98,4,""
2020,全日本選手権,8,男子舵手つきフォア,予選B組,10/08 09:26,0,"","","","","",1,""
2020,全日本選手権,8,男子舵手つきフォア,予選B組,10/08 09:26,0,"","","","","",6,""
2020,全日本選手権,9,男子舵手つきフォア,予選C組,10/08 09:34,1,京都大学,01:38.95,03:26.46,05:15.64,07:00.27,2,→Semi-Final
2020,全日本選手権,9,男子舵手つきフォア,予選C組,10/08 09:34,2,立教大学,01:46.09,03:31.30,05:17.37,07:00.55,4,""
2020,全日本選手権,9,男子舵手つきフォア,予選C組,10/08 09:34,3,成蹊大学,01:44.61,03:33.90,05:24.84,07:14.23,5,""
2020,全日本選手権,9,男子舵手つきフォア,予選C組,10/08 09:34,4,学習院大学,01:48.32,03:41.26,05:35.04,07:24.70,3,""
2020,全日本選手権,9,男子舵手つきフォア,予選C組,10/08 09:34,0,"","","","","",1,""
2020,全日本選手権,9,男子舵手つきフォア,予選C組,10/08 09:34,0,"","","","","",6,""
2020,全日本選手権,10,男子舵手つきフォア,予選D組,10/08 09:42,1,仙台大学,01:36.92,03:20.93,05:05.83,06:49.30,3,→Semi-Final
2020,全日本選手権,10,男子舵手つきフォア,予選D組,10/08 09:42,2,慶應義塾大学,01:40.20,03:24.88,05:11.22,06:51.15,5,""
2020,全日本選手権,10,男子舵手つきフォア,予選D組,10/08 09:42,3,立命館大学,01:39.95,03:23.08,05:09.24,06:53.14,4,""
2020,全日本選手権,10,男子舵手つきフォア,予選D組,10/08 09:42,4,東京経済大学,01:42.87,03:27.71,05:17.08,07:05.26,2,""
2020,全日本選手権,10,男子舵手つきフォア,予選D組,10/08 09:42,0,"","","","","",1,""
2020,全日本選手権,10,男子舵手つきフォア,予選D組,10/08 09:42,0,"","","","","",6,""
2020,全日本選手権,11,男子舵手なしクォドルプル,予選A組,10/08 09:50,1,富山国際大学,01:31.09,03:06.57,04:43.44,06:20.99,3,→Semi-Final
2020,全日本選手権,11,男子舵手なしクォドルプル,予選A組,10/08 09:50,2,立教大学,01:36.51,03:15.42,04:54.33,06:32.61,2,""
2020,全日本選手権,11,男子舵手なしクォドルプル,予選A組,10/08 09:50,3,トヨタRC,01:31.91,03:11.92,04:55.09,06:36.35,4,""
2020,全日本選手権,11,男子舵手なしクォドルプル,予選A組,10/08 09:50,4,東京大学,01:38.56,03:20.95,05:05.86,06:53.28,5,""
2020,全日本選手権,11,男子舵手なしクォドルプル,予選A組,10/08 09:50,0,"","","","","",1,""
2020,全日本選手権,11,男子舵手なしクォドルプル,予選A組,10/08 09:50,0,"","","","","",6,""
2020,全日本選手権,12,男子舵手なしクォドルプル,予選B組,10/08 09:58,1,日本大学,01:32.58,03:07.51,04:45.09,06:20.91,3,→Semi-Final
2020,全日本選手権,12,男子舵手なしクォドルプル,予選B組,10/08 09:58,2,明治大学,01:33.78,03:10.10,04:48.10,06:24.00,2,""
2020,全日本選手権,12,男子舵手なしクォドルプル,予選B組,10/08 09:58,3,美方高校,01:34.89,03:12.02,04:51.35,06:32.38,5,""
2020,全日本選手権,12,男子舵手なしクォドルプル,予選B組,10/08 09:58,4,品川リフラクトリーズ,01:40.89,03:24.56,05:11.07,06:57.61,4,""
2020,全日本選手権,12,男子舵手なしクォドルプル,予選B組,10/08 09:58,0,"","","","","",1,""
2020,全日本選手権,12,男子舵手なしクォドルプル,予選B組,10/08 09:58,0,"","","","","",6,""
2020,全日本選手権,13,男子舵手なしクォドルプル,予選C組,10/08 10:06,1,仙台大学,01:32.21,03:09.51,04:44.21,06:20.50,3,→Semi-Final
2020,全日本選手権,13,男子舵手なしクォドルプル,予選C組,10/08 10:06,2,警視庁,01:33.24,03:14.19,04:58.11,06:41.24,4,""
2020,全日本選手権,13,男子舵手なしクォドルプル,予選C組,10/08 10:06,3,慶應義塾大学,01:39.98,03:23.57,05:08.60,06:53.09,5,""
2020,全日本選手権,13,男子舵手なしクォドルプル,予選C組,10/08 10:06,0,"","","","","",1,""
2020,全日本選手権,13,男子舵手なしクォドルプル,予選C組,10/08 10:06,0,"","","","","",2,""
2020,全日本選手権,13,男子舵手なしクォドルプル,予選C組,10/08 10:06,0,"","","","","",6,""
2020,全日本選手権,14,男子舵手なしクォドルプル,予選D組,10/08 10:14,1,日本製鉄,01:31.39,03:05.83,04:43.20,06:19.47,4,→Semi-Final
2020,全日本選手権,14,男子舵手なしクォドルプル,予選D組,10/08 10:14,2,日本体育大学,01:32.59,03:09.53,04:46.74,06:22.33,5,""
2020,全日本選手権,14,男子舵手なしクォドルプル,予選D組,10/08 10:14,3,東京経済大学,01:33.15,03:11.46,04:51.53,06:28.73,3,""
2020,全日本選手権,14,男子舵手なしクォドルプル,予選D組,10/08 10:14,0,"","","","","",1,""
2020,全日本選手権,14,男子舵手なしクォドルプル,予選D組,10/08 10:14,0,"","","","","",2,""
2020,全日本選手権,14,男子舵手なしクォドルプル,予選D組,10/08 10:14,0,"","","","","",6,""
2020,全日本選手権,15,男子シングルスカル,予選A組,10/08 10:22,1,慶應義塾大学,01:45.15,03:35.80,05:29.71,07:23.52,5,→Semi-Final
2020,全日本選手権,15,男子シングルスカル,予選A組,10/08 10:22,2,明治安田生命,01:48.82,03:41.05,05:35.60,07:31.81,4,""
2020,全日本選手権,15,男子シングルスカル,予選A組,10/08 10:22,3,富山国際大学,01:48.25,03:43.23,05:39.93,07:35.05,2,""
